,0,1,2,3,4,5,6
750,POSITIVO,753020313043083264,2022-08-08T00:39:05Z,1556439821714874368,pt,1," 
 
rogressistas propondo mudancas transporte publico   regiao metropolitana   poa candidato precisa   tornar   conhecido   capital\n\n#debatenabandrs"
751,CONTEXTO,1290059238543372289,2022-08-08T00:39:04Z,1556439818686681090,qht,0," 
 
nabandrs #lulaolivioprettoruas "
752,NEGATIVO,38676166,2022-08-08T00:39:01Z,1556439804241379330,pt,0," 
 
drs poe  tp pro heinze       passar tanta vergonha lendo papelzinho\n#debatenabandrs"
753,POSITIVO,1130655557847851008,2022-08-08T00:38:55Z,1556439780581425153,pt,1," 
 
oleite_ onix    novo governador rio grande sul"
754,CONTEXTO,1313793161169436672,2022-08-08T00:38:54Z,1556439774969430016,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
  senador @heinzeoficial diz   vai implementar   tarifa unica   transporte publico metropolitano   integracao     importante fazer investimento"" diz heinze   le   papel   bancada #debatenabandrs"
755,POSITIVO,1193362901102407681,2022-08-08T00:38:54Z,1556439774881275904,pt,0," 
 
 heize homem  gestao honesto competente #debatenabandrs"
756,NEGATIVO,1693931534,2022-08-08T00:38:54Z,1556439773946040320,pt,2," 
 
pretto @ptpoa  quase 4 anos governo eduardo_leite
     implantado qualquer programa social apesar   burras estado estam cheias gracas inflacao     entrega criminosa   antidemocratica patrimonio publico   retirou   direito   manifestacao   sociedade gaucha"
757,CONTEXTO,1290059238543372289,2022-08-08T00:38:50Z,1556439757726654464,qht,0," 
 
nabandrs #lulaolivioprettoruas "
758,IRONIA,71015938,2022-08-08T00:38:48Z,1556439751485542402,pt,0," 
 
#debatenabandrs   aparece   heinze unica coisa   escuto   ""porrrrrno""\nobrigado @medoedeliriobr"
759,IRONIA,978686572441849856,2022-08-08T00:38:42Z,1556439724373467137,pt,0," 
 
lando prejuizo banrisul      fizesse parte projeto   eduardo_leite
   qualquer       pensa   vender patrimonio publico preco   carro popular\n#debatenabandrs"
760,POSITIVO,1058037270186475521,2022-08-08T00:38:42Z,1556439723614281732,pt,0," 
 
ala   terminal urbano   afirma   trabalhou     infraestrutura interior     vai trabalhar   regiao metropolitana ta citando agora   hidrovia privada   lagoa mirim\nleite diz     pp   parceiro governo   #debatenabandrs"
761,DIVIDIR,1553910439570022400,2022-08-08T00:38:41Z,1556439722125365252,pt,0," 
 
oleite_ dando  ""laco"" #debatenabandrs   notorio   despreparo   demais candidatos   governo rs"
762,NEUTRO,2235596608,2022-08-08T00:38:41Z,1556439720145686528,pt,0," 
 
edegarpretto   deputado estadual     instituiu   sistema unificado estadual   sanidade agroindustrial familiar artesanal   de\npequeno porte susaf - conhecida   lei   agroindustrias familiares\n#lulaolivioprettoruas #debatenabandrs"
763,POSITIVO,3289086669,2022-08-08T00:38:36Z,1556439701908766720,pt,1," 
 
egar  defesa     patrimonios   preciso dialogo   todo   estado       banrisul continue publico   fomentar economia     corsan     privatizada garantindo agua   torneiras   todos gauchos   gauchas\n\n#lulaolivioprettoruas #debatenabandrs"
764,NEGATIVO,118507192,2022-08-08T00:38:34Z,1556439691779575815,,0," 
 
ai implementar ""entregacao"" transporte ato falho  acredito #debatenabandrs"
765,NEGATIVO,1491822518839267334,2022-08-08T00:38:33Z,1556439689321746432,pt,0," 
 
oleite_ falando sobre  pl 512022       aprovado   votos contrarios   bancada pt perde todo   ers   principalmente comunidade     leopoldo   vale   sinos   continuara enfrentando tranqueira   br-116\n#eduardoleitegovernador #debatenabandrs "
766,NEGATIVO,809883120,2022-08-08T00:38:31Z,1556439681121898497,pt,0," 
 
editar eduardo_leite
 nao\n\n#debatenabandrs "
767,DIVIDIR,1193362901102407681,2022-08-08T00:38:29Z,1556439671479173124,pt,0," 
 
irando agua capote vc   fez licitacoes   incompetencia parabens senador pergunta           projeto #debatenabandrs "
768,NEGATIVO,913560776425779200,2022-08-08T00:38:26Z,1556439657528938497,pt,0," 
 
   melhor standup\n\nele viaja   maionese       pior   gente delirante       vao votar nesse bocal\nso fala merda\n\n#debatenabandrs"
769,NEGATIVO,84330177,2022-08-08T00:38:25Z,1556439654311903234,pt,0," 
 
enador heinze lendo respostas respostas\npqp\n#debatenabandrs"
770,IRONIA,2874947673,2022-08-08T00:38:24Z,1556439650222448641,pt,2," 
 
 eduardo_leite
    quatro candidatos   direita #debatenabandrs   preparado     palatavel falou sobre nomeacao     mulher     banco estatalcomo       politica publica   mulheres"
771,CONTEXTO,1482043270935068677,2022-08-08T00:38:22Z,1556439643360567297,und,0," 
 
 45 #uniaobrasilrs #debatenabandrs"
772,NEUTRO,42915540,2022-08-08T00:38:22Z,1556439639732404224,pt,0," 
 
dato  governo rs roberto argenta argumenta     inves   promover protecao   mulher deve-se promover dignidade atraves emprego argenta     dono   calcados beira rio candidato     percentual   mulheres contratadas     salarios\n#debatenabandrs"
773,NEGATIVO,906173820163293184,2022-08-08T00:38:21Z,1556439637429714944,pt,0," 
 
ontinua    discurso ""politiqueiro""   nada administrativo #debatenabandrs"
774,NEGATIVO,303852903,2022-08-08T00:38:19Z,1556439628772741120,pt,0," 
 
oficial parece atordoado    ficar senado   apoiar @onyxlorenzoni"
775,NEGATIVO,1259656426231869440,2022-08-08T00:38:16Z,1556439617716502528,pt,0," 
 
 heinze ta lendo     disfarcar \n\n#debatenabandrs"
776,NEGATIVO,1505917733426413579,2022-08-08T00:38:12Z,1556439598909325313,pt,0," 
 
 eduardo_leite
    campeao cinismo   apresenta   moderno     unica meta   privatizar     resta patrimonio publico rs #debatenabandrs"
777,NEGATIVO,1189515512696442880,2022-08-08T00:38:07Z,1556439578957029383,pt,8," 
 
 eduardo_leite
 falando  defende mulheres gauchas engana     esquecemos ieda greice   emanuele   perderam   vidas   irresponsabilidade entao prefeito   fiscalizacao   contratos   saude   pelotas \n#debatenabandrs"
778,POSITIVO,1518729967202455552,2022-08-08T00:38:05Z,1556439572053114881,pt,0," 
 
ojobim30  falando verdades\nrs captou 0 reais   ferrovias\nmg captou 80 bilhoes   ferrovias\n\nesse     modelo   governo     gauchos querem   exemplo\n\n#jobimnaband "
779,NEGATIVO,2235596608,2022-08-08T00:38:05Z,1556439569138155521,pt,0," 
 
nabandrs \n\npara    conhece   trabalho senador\n@heinzeoficial segue   video mostrando   melhores momentos   onde   mostra toda   capacidade   passar vergonha\n\n"
780,NEGATIVO,1119502194485747712,2022-08-08T00:38:01Z,1556439555431190534,pt,0," 
 
zeoficial    melhor   debate parece   ta meio grogue"
781,IRONIA,1253763864988135426,2022-08-08T00:38:00Z,1556439551450746880,pt,1," 
 
o  silencio heinze ta descobrindo baldeacao transporte publico\n#debatenabandrs"
782,NEGATIVO,1074431731124588545,2022-08-08T00:37:54Z,1556439525794234368,pt,1," 
 
cado ver  candidatos enrolando comeco   resposta     evasivo final     dar tempo   responder #debatenabandrs"
783,NEGATIVO,954681628193849344,2022-08-08T00:37:51Z,1556439510371778567,pt,1," 
 
rdoleite_    vergonha   escolher   tema   mulheres   debaterpor 3 anos consecutivos destinou quase nada   politicas publicas   mulheres ultimo ano destinou milhoes       aplicados     governo   feminicidios   cresceram #debatenabandrs"
784,NEUTRO,1058037270186475521,2022-08-08T00:37:49Z,1556439503132303360,pt,0," 
 
iz  ocorreram dificuldades   realizar licitacao transporte porque pandemia mudou   perfil   uso   afirma   estudos   prontos\nheinze diz   vai implantar integracao transporte coletivo   tarifa unica cita modelo   curitiba #debatenabandrs"
785,NEUTRO,1313793161169436672,2022-08-08T00:37:43Z,1556439478557982721,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 entao eduardo_leite
 justifica  falta   investimentos   deve   poucos recursos governo federal   falta   condicoes   fazer licitacao   atuais linhas #debatenabandrs"
786,NEGATIVO,1096905206565097472,2022-08-08T00:37:42Z,1556439474321690625,pt,8," 
 
do eduardo_leite
 parece  meia   perdeu   outro pe   fica olhando pras meias   perguntando ""   par   vc"" assim     eduardo_leite
 olhando pros cargos politicos   perguntando ""e vc"" tentou   presidente   rolou ta tentando tudo     cargo kkk\n#debatenabandrs"
787,NEGATIVO,1406304855195590657,2022-08-08T00:37:34Z,1556439439685160961,pt,0," 
 
so compulsivo\n#debatenabandrs "
788,NEGATIVO,234436257,2022-08-08T00:37:26Z,1556439408123027456,pt,1," 
 
 eduardo_leite
 falando  mulheres     lembrar     durante   governo psdb   prefeitura   pelotas   ocorreu   escandalo   exames   pre-cancer #debatenabandrs #lulaolivioedegarruas"
789,NEUTRO,226313286,2022-08-08T00:37:18Z,1556439372454662146,pt,0," 
 
    banco publico desenvolvimento estado   banrisul deve continuar sendo     temas principais   debates governador #debatenabandrs"
790,NEGATIVO,1455004730,2022-08-08T00:37:18Z,1556439372278513664,pt,1," 
 
 arrependi amargamente    votado neste eduardo_leite
   criatura       dispensado dai agora quer   governador novamente @onyxlorenzoni"
791,DIVIDIR,116829646,2022-08-08T00:37:17Z,1556439370319675394,pt,21," 
 
ever  acordo   eduardo eduardo_leite
 fez   bolsonaro     condena   estado   subordinacao completa\nvamos reconstruir   rio grande sul     brasil\n#lulaolivioprettoruas #debatenabandrs "
792,CONTEXTO,2490292803,2022-08-08T00:37:12Z,1556439349780221954,pt,0," 
 
oleite_  zona sul fauvja     fala   trazer empresas pelotas ta       comercio   sabes bem disso #debatenabandrs"
793,CONTEXTO,1493565805304455174,2022-08-08T00:37:11Z,1556439343258112006,qme,0," 
 
pretto #palavradegaucho"
794,NEUTRO,13257432,2022-08-08T00:37:06Z,1556439324144566274,pt,0," 
 
datos #debatenabandrs \n\neduardo eduardo_leite
 psdb \nedegar pretto pt \nvicente bogo psb \nvieira  cunha pdt \nluiz c heinze pp \nonyx lorenzoni pl \nricardo jobim novo \nroberto argenta psc \n\nnao   \nrejane   oliveira pstu\ncarlos messalla pcb \n@bandrs"
795,NEGATIVO,816323681756598274,2022-08-08T00:37:04Z,1556439315445596161,pt,0," 
 
as tucanas  sempre mesmas pro transporte metroferroviario solucao   destruir   transporte metroferroviario #debatenabandrs"
796,NEGATIVO,62321663,2022-08-08T00:37:02Z,1556439304485933057,pt,0," 
 
rgunta pro argenta sobre politicas sociais  mulheres       responde sobre emprego #debatenabandrs"
797,POSITIVO,725408939693756416,2022-08-08T00:37:01Z,1556439302816600064,pt,0," 
 
 vamos eduardo eduardo_leite
 45 #uniaobrasilrs #debatenabandrs"
798,DIVIDIR,68294097,2022-08-08T00:37:00Z,1556439297363951623,pt,24," 
 
do eduardo_leite
 finge  importar   mulheres   adianta mentiroso #palavradegaucho   algo     edegar pretto   #heforshe @edegarpretto #debatenabandrs #lulaolivioedegarruas #lulaolivioprettoruas"
799,NEGATIVO,1124140833547141121,2022-08-08T00:36:58Z,1556439287683579905,pt,4," 
 
 eduardo_leite
 falou  direitos   mulheres   parece   esquecido   escandalo       envolvido   exames   cancer   mama   podem   sido feitos   amostragem   pelotas     prefeito memoria fraca   #debatenabandrs"
800,DIVIDIR,1127249027425296389,2022-08-08T00:36:57Z,1556439284785217537,pt,0," 
 
 eduardo_leite
 bonitissimo  ordinario \n\naqui   #lulaolivioedegarruas\n\n#debatenabandrs"
801,POSITIVO,63118359,2022-08-08T00:36:56Z,1556439282595893248,pt,15," 
 
hando  #debatenabandrs   aqui     acompanho   @edegarpretto       preparado   liderar   rio grande       votado partido   alrs     3 eleicoes liderou   bancada governo tarso   presidiu assembleia legislativa   2017"
802,NEGATIVO,78937684,2022-08-08T00:36:54Z,1556439273724854272,pt,2," 
 
 eduardo_leite
    proprio ditado       bela viola   dentro   pao bolorento #debatenabandrs #lulaolivioprettoruas"
803,CONFUSO,1481595856205881348,2022-08-08T00:36:53Z,1556439269232807936,pt,1," 
 
do eduardo_leite
  coragem   falar   mulheres mesmo\n \ngeeeeeeeeente     oliver atento debate ta passado\n\n#debatenabandrs "
804,NEGATIVO,2597271170,2022-08-08T00:36:50Z,1556439257924993032,pt,1," 
 
uerer  fazer falando   defesa   mulher       testes   amostragem la   pelotas hein #debatenabandrs"
805,CONTEXTO,1386474759060344833,2022-08-08T00:36:50Z,1556439254112374785,qme,0," 
 
oleite_ "
806,NEUTRO,33784551,2022-08-08T00:36:49Z,1556439251486756869,pt,0," 
 
uefontana @helenaesimon @edegarpretto @pedroruaspsol seguindo todos  lista   ainda   sigo   aguardando reciprocidade"
807,DIVIDIR,1374743334493773825,2022-08-08T00:36:43Z,1556439225972703232,pt,20," 
 
ara  pau eduardo_leite
 falar   mulheres     pt   criou secretaria especial   direitos   mulheres     @edegarpretto     coordenador   representante programa #heforshe   onu rs #debatenabandrs #lulaolivioedegarruas"
808,NEUTRO,1313793161169436672,2022-08-08T00:36:42Z,1556439221472317443,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
  senador @heinzeoficial pergunta   eduardo_leite
       fez   melhorar   transporte publico   regiao metropolitana #debatenabandrs"
809,NEUTRO,1098983792851718146,2022-08-08T00:36:36Z,1556439195073363968,pt,0," 
 
oleite_  serio     gauchos acreditam nisso"
810,NEUTRO,1058037270186475521,2022-08-08T00:36:31Z,1556439177314635776,pt,0," 
 
ala sobre regiao metropolitana   qualidade transporte urbano       eduardo_leite
 fez\nleite diz   deve   lembrada concentracao   populacao   regiao metropolitana   cita falta   investimentos governo federal #debatenabandrs"
811,NEGATIVO,816323681756598274,2022-08-08T00:36:31Z,1556439177260142592,pt,0," 
 
oleite"" hoje ""denunciando"" falta  investimento federal estado...   piada   piada   mau gosto #debatenabandrs"
812,CONTEXTO,1493565805304455174,2022-08-08T00:36:27Z,1556439158230581249,qme,0," 
 
pretto #lulaolivioedegarruas"
813,POSITIVO,725408939693756416,2022-08-08T00:36:27Z,1556439157475622912,pt,0," 
 
 eduardo eduardo_leite
 fez  governo responsavel rio grande sul eduardo       preparado     proximos 4 anos #uniaobrasilrs #debatenabandrs"
814,NEGATIVO,1529445932118556673,2022-08-08T00:36:18Z,1556439123061268481,pt,1," 
 
ardoleite_\n  banco   desenvolvimento     falas         queres privatizar     sofre desmonte   fechamentos   agencias #lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
815,POSITIVO,1193362901102407681,2022-08-08T00:36:17Z,1556439118883717130,pt,0," 
 
 heinze  seguranca   conhecimento   governar #debatenabandrs"
816,NEGATIVO,2490292803,2022-08-08T00:36:17Z,1556439117164060673,pt,0," 
 
oleite_ eras      progras   trazer industrias   sul gaucho     veio dessa regiao     verdade #debatenabandrs"
817,NEGATIVO,1543971184760561665,2022-08-08T00:36:15Z,1556439109404598273,pt,0," 
 
pdt      escandalo"
818,POSITIVO,68759158,2022-08-08T00:36:13Z,1556439100500107264,pt,4," 
 
s  queremos #debatenabandrs\n#lulaolivioprettoruas "
819,NEGATIVO,1112482734994325511,2022-08-08T00:36:10Z,1556439087057346560,pt,0," 
 
   outro misericordia #debatenabandrs"
820,CONTEXTO,43775694,2022-08-08T00:36:05Z,1556439067277119489,pt,0," 
 
alucas_ @bandrs eduardo_leite
      largar   cargo"
821,NEGATIVO,62689079,2022-08-08T00:36:00Z,1556439047618404353,pt,0," 
 
oleite_  desmontou       conselho estadual   direitos   mulheres quer falar   enfrentamento   violencia falar     facil   fazer \n#vieiragovernador \n#debatenabandrs"
822,NEUTRO,2535823347,2022-08-08T00:35:56Z,1556439029645803520,pt,2," 
 
uestionou @heinzeoficial sobre planos  ferrovias rs citou   exemplo   romeu zema   minas gerais   aproveitou   falar   plano   governo #jobimnabandrs"
823,POSITIVO,81617497,2022-08-08T00:35:56Z,1556439029188644866,pt,91," 
 
         \n\n#debatenabandrs \n\nestamos juntos   onyx mourao   bolsonaro "
824,NEUTRO,1313793161169436672,2022-08-08T00:35:53Z,1556439018807640065,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 agora argenta lembra  pergunta   sobre mulheres   defende geracao   empregos   mulheres #debatenabandrs"
825,POSITIVO,37320286,2022-08-08T00:35:43Z,1556438976759742465,pt,2," 
 
 @vieirapdt traz consigo forca trabalhismo  consciencia inteligencia   muita vontade   trabalhar   populacao gaucha     pdt vivo merece     ninguem   oportunidade\n\nvamos juntos mudar historia rs\n\n\n "
826,NEGATIVO,1509136324028243968,2022-08-08T00:35:43Z,1556438976067772417,pt,0," 
 
  estudando     dando pouca bordoada #debatenabandrs "
827,NEGATIVO,2300150357,2022-08-08T00:35:43Z,1556438974268309509,pt,0," 
 
eu candidatos   governo rs   puro chorume bolsonarista logicamente   belissima excessao @edegarpretto"
828,NEGATIVO,1193362901102407681,2022-08-08T00:35:42Z,1556438969189031938,pt,0," 
 
      estar concorrer       vc     homem   palavra   governo catastrofico   povo gaucho   conhece #debatenabandrs"
829,IRONIA,1256381546229108739,2022-08-08T00:35:37Z,1556438948112654336,pt,0," 
 
 rs    bom antidoto     ta   sono\n\n#debatenabandrs"
830,NEGATIVO,1120150222590611458,2022-08-08T00:35:33Z,1556438932258267143,pt,0," 
 
arcia eduardo_leite
 onyx  heinze nada   eduardo_leite
 filhotinho   globalista"
831,NEUTRO,1119502194485747712,2022-08-08T00:35:30Z,1556438920384155653,pt,0," 
 
oleite_ prioriza mulheres    primeira pergunta     esforco candidato   voto feminino"
832,CONTEXTO,41175313,2022-08-08T00:35:30Z,1556438919046209539,qme,0," 
 
nabandrs "
833,DIVIDIR,2490292803,2022-08-08T00:35:27Z,1556438908468084737,pt,0," 
 
dato psc falou tudo enquanto  outros mal penso sul gaucho #debatenabandrs"
834,NEGATIVO,816323681756598274,2022-08-08T00:35:23Z,1556438889639936000,pt,0," 
 
ho  puxacao   saco   neoliberais rolando solto #debatenabandrs"
835,NEUTRO,1526333796555137024,2022-08-08T00:35:22Z,1556438886699646977,pt,0," 
 
btx eduardo_leite
 sorry miga vc  elvis 22"
836,IRONIA,234193062,2022-08-08T00:35:21Z,1556438882723549186,pt,0," 
 
renzoni gente bem  fez caixadois
 "
837,NEUTRO,1058037270186475521,2022-08-08T00:35:21Z,1556438881393905671,pt,0," 
 
 fala  dignidade     atraves trabalho     precisa   empregos   metade sul   todas regioes   rio uruguai #debatenabandrs"
838,CONTEXTO,96461628,2022-08-08T00:35:17Z,1556438867414290432,pt,0," 
 
dato lula rs\n\n#debatenabandrs\n#lulaolivioprettoruas "
839,POSITIVO,3165600898,2022-08-08T00:35:17Z,1556438867049414656,pt,0," 
 
 eduardo eduardo_leite
 fez  governo responsavel rio grande sul eduardo       preparado     proximos 4 anos #uniaobrasilrs #marcelolima #debatenabandrs"
840,NEGATIVO,37515376,2022-08-08T00:35:15Z,1556438856144228352,pt,1," 
 
 eduardo_leite
  esconde   desgosto   estar     debate         presidencia kkk

 #debatenabandrs"
841,IRONIA,809883120,2022-08-08T00:35:13Z,1556438848401555457,pt,0," 
 
no eduardo_leite
  tao bom       ficou     final\n\n#debatenabandrs"
842,NEGATIVO,1171229939779153922,2022-08-08T00:35:11Z,1556438842663739392,pt,0," 
 
oleite_ vai toma eduardo_leite
 governador    levantou bunda   cadeira incompetente demais   opiniao   pior governo rs infelizmente"
843,POSITIVO,1053398142706765824,2022-08-08T00:35:11Z,1556438839840985091,pt,0," 
 
ara respeito tema  violencia contra mulher\n\ntenho empresa   muitas mulheres vou fazer microempresas   metade sul \ne bom   argenta \n#debatenabandrs"
844,POSITIVO,1556066520928772096,2022-08-08T00:35:07Z,1556438825815216128,pt,0," 
 
oleite_ vamos eduardo eduardo_leite
 45 #uniaobrasilrs #debatenabandrs"
845,NEGATIVO,3982962497,2022-08-08T00:35:07Z,1556438825685192704,pt,0," 
 
nto tirando  @edegarpretto todos fazem dormir #debatenabandrs"
846,NEGATIVO,1368342563757977601,2022-08-08T00:35:07Z,1556438823030198274,pt,0," 
 
  cabelo tosco implantado onix saiu bolso contribuinte brasileiro#debatenabandrs"
847,NEGATIVO,116829646,2022-08-08T00:35:04Z,1556438811726548993,pt,36," 
 
to  bolsonaro   eduardo_leite
         governador   renunciou disse     iria privatizar   entregou ceee   r 100 mil prometeu   iria baixar tarifa       aconteceu   o contrario\n#lulaolivioprettoruas #debatenabandrs "
848,NEUTRO,1313793161169436672,2022-08-08T00:35:03Z,1556438805766340608,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 entao eduardo_leite
 lembra    celebrados 16 anos   lei maria   penha lembra sal   margaridas   defende     legado combate   violencia contra mulher #debatenabandrs"
849,NEGATIVO,612153535,2022-08-08T00:35:00Z,1556438794060152832,pt,1," 
 
 mulheres eduardo_leite
 \n\ndepois   dobrar feminicidios rs   vai enganar   nenhum gaucho pinoquio\n\n#debatenabandrs"
850,POSITIVO,107854318,2022-08-08T00:35:00Z,1556438793401651204,pt,0," 
 
egarpretto susaf criada  2011   permite   agroindustrias familiares possam comercializar   produtos   origem animal   todo   territorio gaucho     resulta   crescimento   postos   trabalho   renda campo #lulaolivioprettoruas #debatenabandrs"
851,NEGATIVO,71015938,2022-08-08T00:35:00Z,1556438793045016576,pt,0," 
 
  rio...   candidatos   governo rs   tenebrosos gerador automatico   bla-bla-bla iria melhor nesse #debatenabandrs"
852,NEGATIVO,162122590,2022-08-08T00:34:56Z,1556438777043861504,pt,14," 
 
nabandrs \n""sou contra privatizacoes venderam ceee distribuidora  miseros 100 mil reais agora venderam   15 usinas   transmissao     chineses   verdadeiro negocio   china' fizeram     costas     povo     lamentavel #vieiragovernador"
853,POSITIVO,76329038,2022-08-08T00:34:54Z,1556438770186129409,pt,6," 
 
rpretto conhece  rs ""de ponta ponta""   sabe   dificuldades enfrentadas     potencial   cada regiao     prioriza   dialogo   participacao popular     gov   @olivio_dutra   @tarsogenro rs\n\n #debatenabandrs\n #lulaolivioprettoruas "
854,NEGATIVO,1198345956531613696,2022-08-08T00:34:44Z,1556438726263406592,pt,0," 
 
 gaucha sempre  asquerosa     nitido neste debate     burro    #debatenabandrs"
855,POSITIVO,1482043270935068677,2022-08-08T00:34:42Z,1556438721037303808,pt,0," 
 
      preparado eduardo eduardo_leite
 45 #uniaobrasilrs #debatenabandrs"
856,CONTEXTO,1193362901102407681,2022-08-08T00:34:39Z,1556438707686805504,pt,0," 
 
t... psdb teatro   tesouras   vivo #debatenabandrs"
857,NEUTRO,1058037270186475521,2022-08-08T00:34:38Z,1556438704079736832,pt,0," 
 
olta falar  cuidar   mulheres   cuidar rs cita 16 anos   lei maria   penha   ampliacao   patrulhas diz   criaram sala   margaridas   acolhe mulheres vitimas   violencia #debatenabandrs"
858,NEUTRO,221548490,2022-08-08T00:34:38Z,1556438700514476033,pt,0," 
 
_dutra @edegarpretto    transmissao   twitter"
859,NEGATIVO,1296809072,2022-08-08T00:34:37Z,1556438695976239104,pt,0," 
 
nagem feministo queer doeduardo eduardo_leite
  engana ninguem alguem pergunta           governo   fez   mulheres   pelotas \nfraudou exames   cancer   mama \n\n#debatenabandrs"
860,NEGATIVO,1124140833547141121,2022-08-08T00:34:34Z,1556438684618072065,pt,0," 
 
 eduardo_leite
 falando  cuidar   mulheres   esquecam   exames   pelotas   esquecam   falta   politicas publicas reais     feminicidio   ai   engana   ngm #debatenabandrs"
861,NEGATIVO,1331888517564293123,2022-08-08T00:34:29Z,1556438666242932737,pt,0," 
 
a argenta  mulheres   acabar   todas secretarias \n\nvai sobrar   1 secretaria secretaria   mulher     #debatenabandrs"
862,POSITIVO,1280367602179674113,2022-08-08T00:34:20Z,1556438625742618626,pt,0," 
 
peranca  edegar pretto #debatenabandrs  #lulaolivioprettoruas"
863,NEGATIVO,164066827,2022-08-08T00:34:20Z,1556438625415479299,pt,1," 
 
presentante bolsonaro oficial\nheinze representante bolsonarismo raiz\n\nduas faces  mesma moeda falta   opcao   vai       ainda   coragem   seguir   bozo       outros muita politica bolsonarista disfarcada\n\n#debatenabandrs"
864,NEGATIVO,44960800,2022-08-08T00:34:18Z,1556438619187019776,pt,0," 
 
do eduardo_leite
    vergonha   cara   ta concorrendo   cargo   governador     tudo   fez   falou #debatenabandrs"
865,CONTEXTO,1529445932118556673,2022-08-08T00:34:13Z,1556438597653463041,pt,2," 
 
rdoleite_ fala  mulheres empreendedoras     empreender   sob   governo economia caiu 38   crescer   unica politica economica     governo   logica   venda paulo guedes   bolsonaro\n\n#lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
866,NEGATIVO,1460753190316556289,2022-08-08T00:34:07Z,1556438570579140609,pt,0," 
 
oleite_ vc pegou  dinheiro   pandemia   pagar folha   funcionarios vc   fez   hospital   urgencia"
867,DIVIDIR,179749078,2022-08-08T00:34:04Z,1556438559971807233,pt,2," 
 
mos estar atentos contra  entreguismo     publico   pertence   povo companheiro @edegarpretto     lado   trabalhadores   trabalhadoras     palavra   gaucho "
868,DIVIDIR,40696104,2022-08-08T00:34:02Z,1556438550069055488,pt,2," 
 
 eduardo eduardo_leite
 pensando  mulheres ainda bem     pensou   mulheres   pelotas       resultado   exames   detectar cancer adulterados ne milk \n#debatenabandrs"
869,NEGATIVO,1253763864988135426,2022-08-08T00:33:59Z,1556438540468326407,pt,0," 
 
nto nenhum candidato alem @edegarpretto apresentou  proposta apenas divagacoes\n#debatenabandrs"
870,POSITIVO,1193362901102407681,2022-08-08T00:33:54Z,1556438517034754049,pt,0," 
 
 heinze dando respostas baseadas    conhecimento     fez     propostas responde   foge parabens senador #debatenabandrs"
871,NEGATIVO,1399723898120421377,2022-08-08T00:33:54Z,1556438516023939072,pt,0," 
 
o  aula   onix vieram pessoas       comandar   banrisul"" diz   onix   problema n     virem pessoas     o problema   prepararem   privatizacao desprezando o papel   o banrisul     indutor desenvolvimento #debatenabandrs"
872,NEGATIVO,1509136324028243968,2022-08-08T00:33:53Z,1556438511666053120,pt,1," 
 
elampago  morre primeiro #debatenabandrs "
873,POSITIVO,1366170199297298435,2022-08-08T00:33:51Z,1556438505106149377,pt,35," 
 
renzoni    bem debate   aqui firme tranquilo respondendo tom adequado   camarilha esquerdista #debatenabandrs "
874,POSITIVO,130585038,2022-08-08T00:33:49Z,1556438494616195073,pt,1," 
 
    lucidos   eduardo_leite
     candidato partido novo"
875,IRONIA,612153535,2022-08-08T00:33:45Z,1556438480166731776,pt,2," 
 
    candidatos   tanto falam   cortar despesas estado nunca mencionam nada   relacao sonegacao   impostos \ne   empresarios\n#debatenabandrs"
876,NEUTRO,1313793161169436672,2022-08-08T00:33:43Z,1556438470477975553,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 argenta responde  vai fazer   secretaria   metade sul pois     local     muitas oliveiras   vinhas \n\na pergunta   sobre mulheres\n\n#debatenabandrs"
877,CONTEXTO,1441901218159202304,2022-08-08T00:33:40Z,1556438458817777666,qme,0," 
 
arcia eduardo_leite
 "
878,NEGATIVO,1368342563757977601,2022-08-08T00:33:40Z,1556438458280710144,pt,0," 
 
 eduardo_leite
 ve  empresario   frente   sai lambendo bunda#debatenabandrs"
879,NEGATIVO,809883120,2022-08-08T00:33:39Z,1556438455692951553,pt,0," 
 
 dizendo  70   pessoas     explora emprega   mulheres\n\nquase   feministo \n\n#debatenabandrs"
880,POSITIVO,53097114,2022-08-08T00:33:39Z,1556438454468333569,pt,1," 
 
futuro governador @edegarpretto\n\n #lulaolivioprettoruas\n #debatenabandrs "
881,CONTEXTO,1441901218159202304,2022-08-08T00:33:33Z,1556438430091018241,qme,0," 
 
oleite_ "
